Henry Lawrence Hitchcock	4
Mustin family	13
Josip Magdić	0
Suit Yourself	12
Trader Horn (1931 film)	2
Peter and the Wolf (band)	2
Bihari brothers	35
Moravian Falls	34
Chromatosome	3
Caller Herrin'	7
Academy of Management	516
Organization of Afro-American Unity	37
James F. Blake	9
Kevin McDine	33
2012–13 ISU Speed Skating World Cup – Men's 5000 and 10000 metres	2
John Willms	7
Experimental economics	11
Spice Up Your Life	84
Surgeon	13853
Terence Hallinan	29
Fountain–Bessac House	5
Acme Animation Factory	4
Zwetschge	32
Surface Laptop 2	9
Madhyam	1357
Quinton Flowers	14
Edmund Lowey	4
Download.com	93
Erich Geiringer	9
Oladevi	14
Šimon Brixi	0
1897 Carlisle Indians football team	4
Little Fockers	61
Sithembile Langa	4
Susan Partridge	12
Iberian magpie	12
A9 (Sydney)	2
Richard Newman (actor)	2
Erich Salomon	25
Refiloe Johannes Mudimu	6
Thomas Arthur Helme	4
James Taft Hatfield	4
Quand tout Recommence	22
Multimedia database	6
Claremont station (California)	2
Rhynchobatus australiae	4
Je t'adore	17
Fernand J. Cheri	2
Christoph von Utenheim	11
Antonio Francesco Carli	4
Symphony No. 1 (Brahms)	2
Saint Sophia Church, Moscow	3
Mid Scotland and Fife (Scottish Parliament electoral region)	2
Howea	43
Alfred Y. Cho	7
Mao Wenlong	33
Scott Creek (Santa Cruz County)	2
Tommi Santala	6
Lorin Levee	4
Michael Gorlovsky	4
Saleen 302 Series	4
Bob Gibson (musician)	2
A Doll's House	353
Ireland at the 2004 Summer Olympics	3
Aeroflot Flight 25	4
Abderrahim Zhiou	8
Seminole Valley Farmstead	4
...instore	15
Fauna of Saskatchewan	4
2016 Arizona Democratic primary	4
1887 Boston Beaneaters season	4
Placentia-Yorba Linda Unified School District	18
Bent Ånund Ramsfjell	0
Lazy Bones	23
Selwyn Birchwood	9
Earl Battey	35
Kashmira Joglekar	2
Montreux–Glion–Rochers-de-Naye Railway	4
Architecture of Quebec	5
Mamanuca Islands	24
Tyus Jackson	4
Anton van Wouw	32
Rhythm-al-ism	13
William Lamson	7
Francis H. Harlow	4
Jackson Plan	26
Mike Collins (Australian footballer, born 1939)	2
Computhink	23
Technetium (99mTc) medronic acid	2
Paul Smith (footballer, born 1991)	2
Raulerson Hospital	5
Big Ten Conference Softball Tournament	7
Papyrus Oxyrhynchus 140	4
Angelo Maria Durini	13
Glycoside hydrolase family 68	2
Health Effects from Incarceration of Indigenous Australians	2
Çankaya (İzmir Metro)	0
A Seaside Flirtation	7
1965–66 Michigan Wolverines men's basketball team	4
Danaë (Klimt painting)	0
United Nations Security Council Resolution 1487	3
Vought O2U Corsair	20
WQRV	10
T'en va pas (Esther Ofarim song)	2
Kasol	76
Orchard Project	14
Giovanni Battista Re	67
HMAS Cootamundra	2
Battle of Megiddo (15th century BC)	6
Marni Panas	2
The IPCRESS File	41
Operation Woodlark	4
Balu Mahi	17
National Democratic Action Society	32
Dennis E. Bolen	4
Hofmarschall	51
Immersion (mathematics)	2
Nancy Sit	33
Rievaulx Terrace	8
Juntos Haremos Historia	59
Occult detective fiction	4
Falerii	125
Guitar Solos	112
Francesco Zagatti	5
Schuylkill Fishing Company	20
Marco Koch	9
City Hall (BMT Broadway Line)	1
Makomanai Ice Arena	17
John Denzel	11
Thirst (2010 film)	2
Sant Sebastià del Sull	0
Trivial Graph Format	5
Draper, Utah	122
Tynemouth (UK Parliament constituency)	2
2009 Schalfkogel avalanche	2
Jay E. Nash	4
Bacara Resort	12
Wesllem	9
Manpower (1941 film)	2
Jason Hall (American football)	2
Heinkel P.1079	2
Çerçiz Topulli	0
Lenzerheide	155
Jawahar Vidya Bhawan	2
Glaciarium	196
National Inventors Hall of Fame	284
Order of the African Star	17
Enrico Martino	6
RAF Docking	12
Janet Young, Baroness Young	3
Drivetime (RTÉ)	0
Asif ibn Barkhiya	6
International Convention Centre, Pune	2
Yungay Province	15
Subramaniam V. Iyer	2
Papaya ringspot virus	12
Phil Bailey	26
People's Party - Reformists	9
Public awareness of science	4
Canaan Street Historic District	7
Provincial Highway 2 (Taiwan)	2
Leyland & Chorley Seasiders	6
Integrase inhibitor	11
Lush (band)	2
Ormont-Dessus	20
Addisonia (journal)	2
The Escape in the Silent	2
Šarplaninac	0
John Chenhall	2
Freynestown, County Kilkenny	2
Kačák Event	0
Bertha	6461
Jesse's Journey	13
Polish Operational and Systems Research Society	5
World Buddhist Scout Brotherhood	8
CUNY School of Medicine	12
Violence against women in India	5
2003–04 Chelsea F.C. season	2
Yaprak Dökümü	0
Unité Spéciale – Garde Nationale	0
Edmonton/Cooking Lake Airport	7
Titus Okere	4
1902 Baltimore Orioles season	4
Andrew Gower	43
Hampton Bays station	3
Federal parole in the United States	4
Fisher Mall	13
Nonlinear autoregressive exogenous model	3
Ngozi Okobi	6
Andrei Zubarev	3
Demand (psychoanalysis)	2
Peter L. Cunningham	4
Taptu	42
Thomas C. O'Connor	7
Pudhalvan	5
David Gwilym John	5
Queen Elizabeth Power Station	16
The Grandest Fleet	9
Barbara Fradkin	6
Vicus Tuscus	24
Single non-transferable vote	6
1995 Munster Senior Hurling Championship Final	3
André Boulerice	0
Myscelia cyaniris	4
Stokes Bay, South Australia	2
Ibran Mustafić	0
Craig Smith (basketball player)	2
Roadrunner Records	1145
From Y to Z and Never Again	7
2013–14 Wycombe Wanderers F.C. season	2
Aston F.C.	2
My Summer of Love (novel)	2
David's Tomb	30
Foundation for Environmental Education	46
The Divine Lady	17
Francis Joseph MacKiernan	4
Henry Darger	90
Kagayaki Taishi	2
Fort Ancient (Lebanon, Ohio)	2
Mount Eagle (Ireland)	2
Golden Green	46
Crystal Lake (south Winter Haven, Florida)	2
Marl Mountains	14
Politics of Denmark	2
The Sutton Place	11
Leonardo Bercovici	14
33rd Regiment Kentucky Volunteer Infantry	2
Tasiusaq, Avannaata	2
Telecommunications in Eswatini	4
Wilfred Whitworth	4
Threapwood	17
Aaron Richmond	31
Everald Warmington	2
I Can Make You Love Me	7
Starry Night (Modern Family)	2
Kempstone Hill	24
Montezuma National Wildlife Refuge	19
Hot Potato (video game)	2
Gräfenberg, Bavaria	0
Suman Adhikary	4
Yōsuke Takahashi (rugby union)	0
Ordinary Crush	2
Stars (M. C. Escher)	2
Competition in the Regional jet market	4
Women in law enforcement in the United States	4
Magoksa	20
North American cuisine	26
Rural Municipality of Fertile Valley No. 285	26
Kow Swamp Archaeological Site	3
Starmind International	5
Gene Dale	9
ViSalus	38
Current River, Thunder Bay, Ontario	2
Gordon Watson (footballer, born 1971)	2
South Dallas	94
Wailuku Civic Center Historic District	7
Markleysburg, Pennsylvania	5
Matvei Petrovich Bronstein	6
The Last Lions	9
Uruk period	192
Mohsen Forouzan	4
UN World Water Development Report	19
Valencian Pilota Federation	11
Thomas Coke Squance	6
Slow design	6
Stanford Anderson	15
Codonopsis lanceolata	9
Leo Freisinger	4
Sonnet 97	8
Depolarizing prepulse	2
Gary Allen (gridiron football)	2
Alstom Coradia	94
Mohsen Bengar	7
François Hollande	0
Judiciary of Bangladesh	5
Rotten ice	5
Thomas Gubb	2
Steve Maharey	19
Aboriginal breastplate	4
Kodair	458
Téviec	0
James Landy	7
Robyn R. Warhol	4
Preetika Rao	13
Music from Two Basses	6
Little Rock (Reba McEntire song)	2
Exhale (Arthur Blythe album)	2
Castello Barbarossa	6
Chiara (Italian singer)	2
Georgios Roilos	16
Selasi Berdie	5
Michel Rivard	39
North Seattle College	22
Little Beaver Creek	71
Mississauga Model flying club	2
Commando (1962 film)	2
Sandy Jones	18
Gavin Maxwell	52
Asknish Bay	4
1897 Detroit College Tigers football team	4
Juan de Ulibarrí	0
John Thompson (footballer, born 1981)	2
Port Salerno, Florida	7
TPC Tampa Bay	11
Learning space	17
Walter A. McDougall	18
Samuel Hamilton Walker	15
The Naturals	206
Spiralling	25
Unit prefix	4
Sydney Rayner	5
Llano de Chajnantor Observatory	27
Synkellos	18
USS Stoddard (DD-566)	2
Charles Townshend (British Army officer)	2
Jone Vadla	3
Bukit Merah	229
Parkdale Plaza	13
Zvončari	0
Hindolveston	13
Gmina Pogorzela	6
John Pinch (rugby)	2
Koelreuteria bipinnata	9
Brief Encounter (opera)	2
Kid Flash	385
Sheik Chinna Moulana	25
G. A. Beazeley	3
Henry Taylor (cricketer, born 1875)	2
St. Brendan's College, Killarney	20
Tamala Jones	33
Gildredge House Free School	5
Sune Andersson (footballer, born 1921)	2
Arwenack	85
Benjamin Franklin Gates House	8
President of the University of Richmond	7
Walter Blume (aircraft designer)	2
Philip Pope	29
Gerald Davis (American artist)	2
Kumba	2552
Jarnail Singh (referee)	2
Fortinbras	103
Claire Rafferty	11
Jamie P. Chandler	4
National Football League rivalries	3
Aréna Sopron	0
Long Live the Victory of Mao Zedong Thought	6
Haplogroup CF (Y-DNA)	2
Merthen Manor	5
Quassia sp. 'Mount Nardi'	4
Derek Taylor	220
Embarcadero Center	46
Somewhere in the Night (film)	2
Dragonquest (film)	2
Sherwood Berg	2
Paweł Jan Sapieha	20
Augusta, Western Australia	11
Chicago Ridge Mall	7
CXCL11	17
KHangMan	4
Two Steps from the Middle Ages	15
Eucatastrophe	4
Petteri Lotila	5
Albania–Serbia relations	3
Hinkle–Murphy House	6
Fort Montgomery (Eureka)	3
Ladies of Llangollen	26
Crash Holly	108
1893–94 FA Cup	5
Florencia Bertotti	32
Creolimax fragrantissima	4
Madhavpur Ghed	3
Ashrafuz Zaman Khan	24
Lophira alata	13
Skypemare	14
Kim Pyung-soo	6
Ellehammer helicopter	5
Arkansas State Red Wolves women's basketball	12
John Brocket (died 1558)	2
Swing-Europe	11
Council of Constantinople (360)	4
Daniel Vahnke discography	2
Lúcio Cardoso	0
Club Eden	12
3rd Corps (Turkey)	1
Buddleja 'Wind Tor'	4
Word problem (mathematics education)	2
Ashanti Goldfields Corporation	34
Aircraft noise	20
Christian Workers' Union of Finland	4
Mental (2016 film)	2
Staple Fitzpaine	34
Mitsubishi Minicab	27
Eusebius of Laodicea	4
Watty Moore	4
Mahmoud Abd Al Aziz Abd Al Mujahid	2
Bernard J. Ward	9
Meshach Dean	8
Portal Through Time	5
Barrett-Jackson	119
Cheyenne's Pal	5
Govindaraja I	30
A.I. Love You	10
Andrey Abraham Potter	3
Medici lions	40
National Catholic Diocese in America	5
I'm in a Rock 'n' Roll Band!	7
1901 in Argentine football	4
Tera Kya Hoga Johnny	10
Dan Bar-On	8
SWISH-E	9
105 mm	1027
Cheyenne and Arapaho Tribes	35
Collection: 1973–2012	4
Elvis Presley (album)	3
John of Howden	10
Cyberlore Studios	19
Lanser Broadcasting	12
Credo in Us	9
Samastha Kerala Sunni Students Federation	5
Kuningas Pähkinä	0
Raymond D. Tremblay	4
Thalavoor	18
H. A. Gwynne	9
Caravan (magazine)	2
BBC Radio Ulster	240
Ruth Mack Brunswick	6
Gorgythion	19
Greater Manchester Army Cadet Force	8
2013 USC Trojans football team	5
1956 Long Beach State 49ers football team	4
Shayne D'Cunha	4
Something to Live for: The Alison Gertz Story	4
Uturn Entertainment	2
Oliver Feltham	6
Votive site	5
Judgment (video game)	2
Stik.com	4
Verdinaso	42
Dae Dae	27
Wildhaus	65
Alex Saxon (actor)	2
Lucia Perillo	6
Tortilla soup	4
Aben Humeya	26
Vic Wunderle	24
Bianca Stone	10
Income elasticity of demand	5
Randolph High School (Massachusetts)	3
Jalapa, Indiana	4
Nicomachus (son of Aristotle)	2
The Tower: A Tale of Two Cities	5
1965 St. Louis Cardinals (NFL) season	2
Euphemia of Münsterberg	0
Yeast Nation	8
The Complex (album)	2
Gormanston, County Meath	9
Kerri French	5
Manda Rin	28
Johann Freinsheim	7
Randy Messenger	14
Tracker (file manager)	2
José Ramos Delgado	0
The Blind Man in the Bleachers	7
Pomacea glauca	4
Ilham Mahdi al Assi	4
New7Wonders of the World	18
Where Did It All Go Wrong?	8
Alashiya	83
Paul Bird (cricketer)	2
Elvanlı	16
Felipe Mesones	5
John Frederick Boyce Combe	8
Flora Crater	6
Harbor Defenses of Manila and Subic Bays	29
Ruled variety	2
Montreuil, Seine-Saint-Denis	59
Arkansas EMT Association	6
Patrolling	168
Josiah Merritt	9
Princess Caroline-Mathilde Alps	13
2007 Balearic regional election	4
Carlo Pisacane	28
Battle of Fair Garden	5
Thomas Chapman, 7th Baronet	5
Kar de Mumma	12
Ingemann Danish Lutheran Church	3
Kevin Graf	7
Coirpre Cromm mac Crimthainn	11
1948 Italian general election	6
Johannes Elias Teijsmann	21
Yakov Shakhovskoy	5
Saqqara Tablet	21
Women's National Basketball League	293
Nested sampling algorithm	2
Sahara (1943 American film)	2
Quarter acre	2
Mack A. Breazeale	3
Fiber product of schemes	2
Chavakachcheri Hindu College	10
Waiwhetū	0
Volleyball at the 2015 European Games	8
Península (Rio de Janeiro)	0
Robert College	396
Fineview (Pittsburgh)	2
Cayucos, California	12
Xenophobia in South Africa	7
Perception (NF album)	2
Aramberri, Nuevo León	0
Sodium	2652
School speech (First Amendment)	2
Statue of the Bear and the Strawberry Tree	5
Johannes Janzen	2
Quintin Dailey	9
Nicolas Cilins	6
Richard Shepherd (producer)	2
Proper morphism	2
Ascarat	28
Physical disorder	4
Oliver the chimpanzee	2
Percival Loines Pemberton	6
WTOK-FM	11
2014 Australian football code crowds	2
Tutte Lemkow	12
Source-monitoring error	4
Quicksilver (software)	2
Dalton W. Honoré	0
Anuvahood	27
Nam Định	0
Frank Benatelli	7
Gary Armstrong (cricketer)	2
Andrew Brown (media strategist)	2
Frances Cuka	12
Denver Fire Department	18
Carl McCunn	4
Divino	477
Ministry of Oil (Kuwait)	2
Carbondale, Orange County, California	2
William Rufus Chetwood	10
Lithuania	68161
Philippine senatorial elections	6
Belgrano C	83
Curtis Fowlkes	25
2016 United States House of Representatives elections in Nevada	4
Broadcast programming	8
Fourier inversion theorem	27
Clinical descriptions of chronic fatigue syndrome	2
86th (Machine Gun) Battalion, CEF	5
University of Bari	134
Western Oregon Indian Termination Act	11
Shorty da Prince	11
USS SC-255	2
Holy Man's Rebellion	13
Matt Williams (left-handed pitcher)	2
John Harrison Burnett	6
Gary Foley	26
Kirsten Storms	53
Mike Rotkin	4
Shadow Secretary of State for Digital, Culture, Media and Sport	5
Media of Latin America	4
Lewis Ocean Bay Heritage Preserve	8
Minook Creek	8
Li Chi (footballer)	2
Edoardo Padovani	4
East Palace, West Palace	14
Syed Abdul Qadir Jilani	6
Roman Catholic Diocese of Sagone	2
The Magic Fern	5
Constitution of Uzbekistan (1978)	2
1957 Paris summit	4
Uruk	1606
Kentucky Route 1031	4
Richard W. Leche	22
Stockholm during the Age of Liberty	4
Pekin Ibrahim	19
Sid Halley	14
Nazikeda Kadın (wife of Abdul Hamid II)	2
Palau Baró de Quadras	0
Honda CM450A	4
The Hit Factory: The Best of Stock Aitken Waterman	2
Manuel Cargaleiro	13
Michael Sweetney	11
Māra	0
Tarbell Building	7
Mount Jefferson (Madison County, Montana)	2
Sri Lankan cricket team in South Africa in 2011–12	2
Communicative competence	7
Banksia sessilis	47
Bank of Onslow and Jacksonville Masonic Temple	3
2012 Aegon International	9
Shellite (explosive)	2
Chi Ming Palace	4
Severian of Gabala	5
Mulla (film)	2
Icaleptidae	7
Rocklin station	5
Eric Pearce (field hockey)	2
Kingdom of Fanes	6
Isaac Titsingh	47
Talan Skeels-Piggins	8
Cobalt (video game)	2
Puffleg	6
Lymexylidae	14
George E. Clymer	4
Herbie Matthews	13
Ian Woan	19
Georgia (Cee Lo Green song)	2
Shelley (film)	5
Scott Malone (baseball)	2
Red vs. Blue (season 12)	2
Kazakhstan women's national football team	4
Alizé (drink)	0
Bátka	0
Franklin A. Long	2
Roger de Pont L'Évêque	0
Newald, Wisconsin	2
Temettu	6
Pavilhão Desportivo Municipal da Póvoa de Varzim	0
Sigmund Alfred Anderssen	2
Freshwater bivalve	10
Here's No Peace	7
Scheduled monument	162
Visaranai	51
St Paul's Church, Bornholm	2
One hour run	2
The Story of Adele H.	9
Royal Southern Yacht Club	12
2009 UK Independence Party leadership election	2
Blazer (video game)	2
Republic of Afghanistan	441
Jamie Lovemark	19
Newcastle, South Dublin	5
Lens mount	9
Roamler	20
Far Away from the Sun	7
Ali Shukriu	7
Pierre-Paul Durieu	7
Emil Zegadłowicz	6
Katarungang Pambarangay	11
Cadiot–Chodkiewicz coupling	8
Consolidated Theatres	19
Andreas Stadler (political scientist)	2
Johann Samuel Schroeter	10
The Moons of Jupiter (short story)	2
Jawad Bashir	22
Jean Dupuy (politician)	2
Laser absorption spectrometry	5
HBV hydrology model	5
Cazcan language	2
Aquatots	9
Sandy Historic District	7
Parbatya Chattagram Jana Samhati Samiti	17
A' Chrois	8
Re-education in Communist Romania	2
Joan Hartley	5
Johannes Rahder	5
Jaime Murray	64
Great Pianists of the 20th Century – Alfred Brendel III	3
Ora TV	43
July 2001 Belfast riots	2
1997 WCHA Men's Ice Hockey Tournament	4
Cylinder desk	2
Frederick Wilfrid Lancaster	3
Lebanon–Syria border clashes	2
Max Corput	11
New Hamburg Firebirds	8
Michael Maestlin	27
Efeler	22
Dawn Wilkinson	4
The Teenage Harlets	7
Mr. Food	16
Botryococcus braunii	41
610th Security Forces Squadron	6
Jens Voigt	112
Hollywood Connection	12
El Paso Bank	4
Peter Van Wood	11
Manila Metro Rail Transit System	71
The Richard Blackwood Show	8
Martha Medeiros	6
Yomi Fash Lanso	8
Tarlac State University	26
Private railway station	4
PDGFRB	66
Gravelines Nuclear Power Station	5
Vishal Bharat	10
Jim McLaughlin (jockey)	2
St. Petersburg State Institute of Psychology and Social Work	7
Beast Legends	8
Worlds Apart (Fringe)	2
Communist crimes (Polish legal concept)	1
34th Canadian Parliament	82
Pinellas National Wildlife Refuge	6
Université d'État d'Haïti	0
Merchandiser	135
Free German Workers' Party	20
History of the Jews in Barbados	2
2004 West Virginia Mountaineers football team	4
Etton, Cambridgeshire	4
Now o now I needs must part	2
Miseno	43
Odites scribaria	4
Muktar Shagari	3
Mountain shiner	2
Oil reserves in Iran	2
Regina Rage	16
Marginal conditional stochastic dominance	2
Richland (Harwood, Maryland)	2
Donald du Toit	4
Maine Marine Patrol	10
Rakesh Shukla (animal welfare activist)	2
A Good Kiss	13
Jerzy Kroh	6
Jean-Baptiste Bouillaud	15
Wick St. Lawrence	14
Jonny Kim	3
2018 Osaka earthquake	3
Michael J. O'Doherty	13
Rededya	12
John Widgery, Baron Widgery	2
Opicinus de Canistris	4
Okinawan name	11
1952 Bermuda air crash	4
Andrea di Aloigi	5
Henry of Nördlingen	0
Tryggare kan ingen vara	6
Eastern shovelnose stingaree	2
ELMER guidelines	5
Attention Please (Boris album)	2
Scottish fiddling	20
Dexter City, Ohio	2
Rubber Bowl	62
Nobody Knows What You Do	8
1968 Zambian general election	2
Okayama Planet Search Program	9
María Leoba Castañeda Rivas	0
Cry Wolf (A-ha song)	2
Alfred Neville May	4
Rock Against Bush	55
Temne language	16
Ski geometry	4
The Jug	300
Energy in Oman	2
Choi Hye-ra	4
Caribbean Jazz Project	21
Vehicle-to-everything	6
NigComSat-1	31
Humfrey Babington	4
Last of the Curlews	5
Finger protocol	10
Network virtualization platform	2
Dancin' (on a Saturday Night)	10
Heliconia	291
Francisco Félix de Sousa	0
Colin Legum	15
Malesia	440
Richard Neer	21
Frank-marriage	4
Osaka Prefecture	489
UW IMAP	36
Aviation Technology Group	8
Philipsburg, Centre County, Pennsylvania	11
Mandarins Drum and Bugle Corps	5
Antaeotricha orthriopa	4
Ira Coray Abbott	5
Volkswagen Jetta	108
Yaaku people	3
Moeenuddin Ahmad Qureshi	11
Norman Manley International Airport	48
Kyle Meredith Phillips Jr.	4
Tickets.com	116
Khijuri	13
Zyzzyva	49
Bell Labs Digital Synthesizer	6
Al Rollins	29
Brazilian football match-fixing scandal	5
Shalden	41
Leslie Skinner	9
Trygve Allister Diesen	11
Data verification	5
Brad Ludden	8
Murder Live!	5
Vivian, South Dakota	8
Ityadi	22
San Antonio de los Baños	0
Nang Tard	8
Chinese people in Egypt	4
Naira Hovakimyan	7
Gregorio Mariani	5
Cryme Tyme	157
Hope & Faith (season 1)	1
William Mayne	49
32nd Signal Battalion (United States)	2
Dalem Lake Provincial Park	5
Daisy, Georgia	4
Mnemonist Orchestra (album)	2
Pittsburgh City Housing Authority	2
Smith's vole	7
Pope John XIV	18
Universidade Cândido Mendes	0
Puerto Rico Highway 344	4
Nature Farming	7
Hima Cement Limited	9
Stranger on My Land	4
John Neptune Sargent	4
First National Bank in Fleetwood	5
Jim Fielding	5
Ljubodrag Milošević	0
Amusia	20
Coscheduling	5
Stanko Poklepović	0
Samsung Galaxy Mini 2	6
Everything Will Be Alright in the End	32
Schillinger v. United States	2
Dukan Dam	26
Nakajima C3N	5
NextGen Healthcare Information Systems	4
Kasım Pasha	12
Andrew Smith (basketball, born 1990)	2
Lucille Hamilton	8
An Insider's View of Mormon Origins	17
Sakura Ebis	11
Lefty Hoerst	2
Derek Leckenby	11
Boulevard de Rochechouart	24
Irvin Randle	4
Saint-Germain-des-Prés	0
John Valentine (composer)	2
Inter-racial and religious confidence circle	3
The Suspect (2013 South Korean film)	2
